scenarioID [],i [],V [V],wireGauge [],turns [],radius [m],wireGauge_car [],turns_car [],radius_car [m],height [m],spacing [m],velocity [m/s],totalCharge [C],cost [$],cost/charge [$/C],,best for the money,,most overall
16254,2032,600,8,460,4,12,290,2.1,0.3,0.18,30,1,2139246.07,2139246.07,,,,
24446,3056,600,8,460,4,12,290,2.1,0.3,0.36,30,1,2093185.748,2093185.748,,,,
896,112,600,8,460,4,12,320,1.5,0.15,0,30,1,2187379.107,2187379.107,,,,
9088,1136,600,8,460,4,12,320,1.5,0.15,0.18,30,1,2139246.07,2139246.07,,,,
17280,2160,600,8,460,4,12,320,1.5,0.15,0.36,30,1,2093185.748,2093185.748,,,,
4992,624,600,8,460,4,12,320,1.5,0.3,0,30,1,2187379.107,2187379.107,,,,
13184,1648,600,8,460,4,12,320,1.5,0.3,0.18,30,1,2139246.07,2139246.07,,,,
21376,2672,600,8,460,4,12,320,1.5,0.3,0.36,30,1,2093185.748,2093185.748,,,,
1920,240,600,8,460,4,12,320,1.7,0.15,0,30,1,2187379.107,2187379.107,,,,
10112,1264,600,8,460,4,12,320,1.7,0.15,0.18,30,1,2139246.07,2139246.07,,,,
18304,2288,600,8,460,4,12,320,1.7,0.15,0.36,30,1,2093185.748,2093185.748,,,,
6016,752,600,8,460,4,12,320,1.7,0.3,0,30,1,2187379.107,2187379.107,,,,
14208,1776,600,8,460,4,12,320,1.7,0.3,0.18,30,1,2139246.07,2139246.07,,,,
22400,2800,600,8,460,4,12,320,1.7,0.3,0.36,30,1,2093185.748,2093185.748,,,,
2944,368,600,8,460,4,12,320,1.9,0.15,0,30,1,2187379.107,2187379.107,,,,
11136,1392,600,8,460,4,12,320,1.9,0.15,0.18,30,1,2139246.07,2139246.07,,,,
19328,2416,600,8,460,4,12,320,1.9,0.15,0.36,30,1,2093185.748,2093185.748,,,,
7040,880,600,8,460,4,12,320,1.9,0.3,0,30,1,2187379.107,2187379.107,,,,
15232,1904,600,8,460,4,12,320,1.9,0.3,0.18,30,1,2139246.07,2139246.07,,,,
23424,2928,600,8,460,4,12,320,1.9,0.3,0.36,30,1,2093185.748,2093185.748,,,,
3968,496,600,8,460,4,12,320,2.1,0.15,0,30,1,2187379.107,2187379.107,,,,
12160,1520,600,8,460,4,12,320,2.1,0.15,0.18,30,1,2139246.07,2139246.07,,,,
20352,2544,600,8,460,4,12,320,2.1,0.15,0.36,30,1,2093185.748,2093185.748,,,,
8064,1008,600,8,460,4,12,320,2.1,0.3,0,30,1,2187379.107,2187379.107,,,,
16256,2032,600,8,460,4,12,320,2.1,0.3,0.18,30,1,2139246.07,2139246.07,,,,
24448,3056,600,8,460,4,12,320,2.1,0.3,0.36,30,1,2093185.748,2093185.748,,,,
185,24,600,8,510,1,8,230,1.5,0.15,0,30,1,26736004.48,26736004.48,,,,
8377,1048,600,8,510,1,8,230,1.5,0.15,0.18,30,1,24528444.48,24528444.48,,,,
16569,2072,600,8,510,1,8,230,1.5,0.15,0.36,30,1,22657630.91,22657630.91,,,,
4281,536,600,8,510,1,8,230,1.5,0.3,0,30,1,26736004.48,26736004.48,,,,
12473,1560,600,8,510,1,8,230,1.5,0.3,0.18,30,1,24528444.48,24528444.48,,,,
20665,2584,600,8,510,1,8,230,1.5,0.3,0.36,30,1,22657630.91,22657630.91,,,,
1209,152,600,8,510,1,8,230,1.7,0.15,0,30,1,26736004.48,26736004.48,,,,
9401,1176,600,8,510,1,8,230,1.7,0.15,0.18,30,1,24528444.48,24528444.48,,,,
17593,2200,600,8,510,1,8,230,1.7,0.15,0.36,30,1,22657630.91,22657630.91,,,,
5305,664,600,8,510,1,8,230,1.7,0.3,0,30,1,26736004.48,26736004.48,,,,
13497,1688,600,8,510,1,8,230,1.7,0.3,0.18,30,1,24528444.48,24528444.48,,,,
21689,2712,600,8,510,1,8,230,1.7,0.3,0.36,30,1,22657630.91,22657630.91,,,,
2233,280,600,8,510,1,8,230,1.9,0.15,0,30,1,26736004.48,26736004.48,,,,
10425,1304,600,8,510,1,8,230,1.9,0.15,0.18,30,1,24528444.48,24528444.48,,,,
18617,2328,600,8,510,1,8,230,1.9,0.15,0.36,30,1,22657630.91,22657630.91,,,,
6329,792,600,8,510,1,8,230,1.9,0.3,0,30,1,26736004.48,26736004.48,,,,
14521,1816,600,8,510,1,8,230,1.9,0.3,0.18,30,1,24528444.48,24528444.48,,,,
22713,2840,600,8,510,1,8,230,1.9,0.3,0.36,30,1,22657630.91,22657630.91,,,,
3257,408,600,8,510,1,8,230,2.1,0.15,0,30,1,26736004.48,26736004.48,,,,
11449,1432,600,8,510,1,8,230,2.1,0.15,0.18,30,1,24528444.48,24528444.48,,,,
19641,2456,600,8,510,1,8,230,2.1,0.15,0.36,30,1,22657630.91,22657630.91,,,,
7353,920,600,8,510,1,8,230,2.1,0.3,0,30,1,26736004.48,26736004.48,,,,
15545,1944,600,8,510,1,8,230,2.1,0.3,0.18,30,1,24528444.48,24528444.48,,,,
23737,2968,600,8,510,1,8,230,2.1,0.3,0.36,30,1,22657630.91,22657630.91,,,,
187,24,600,8,510,1,8,260,1.5,0.15,0,30,1,26736004.48,26736004.48,,,,
8379,1048,600,8,510,1,8,260,1.5,0.15,0.18,30,1,24528444.48,24528444.48,,,,
16571,2072,600,8,510,1,8,260,1.5,0.15,0.36,30,1,22657630.91,22657630.91,,,,
4283,536,600,8,510,1,8,260,1.5,0.3,0,30,1,26736004.48,26736004.48,,,,
12475,1560,600,8,510,1,8,260,1.5,0.3,0.18,30,1,24528444.48,24528444.48,,,,
20667,2584,600,8,510,1,8,260,1.5,0.3,0.36,30,1,22657630.91,22657630.91,,,,
1211,152,600,8,510,1,8,260,1.7,0.15,0,30,1,26736004.48,26736004.48,,,,
9403,1176,600,8,510,1,8,260,1.7,0.15,0.18,30,1,24528444.48,24528444.48,,,,
17595,2200,600,8,510,1,8,260,1.7,0.15,0.36,30,1,22657630.91,22657630.91,,,,
5307,664,600,8,510,1,8,260,1.7,0.3,0,30,1,26736004.48,26736004.48,,,,
13499,1688,600,8,510,1,8,260,1.7,0.3,0.18,30,1,24528444.48,24528444.48,,,,
21691,2712,600,8,510,1,8,260,1.7,0.3,0.36,30,1,22657630.91,22657630.91,,,,
2235,280,600,8,510,1,8,260,1.9,0.15,0,30,1,26736004.48,26736004.48,,,,
10427,1304,600,8,510,1,8,260,1.9,0.15,0.18,30,1,24528444.48,24528444.48,,,,
18619,2328,600,8,510,1,8,260,1.9,0.15,0.36,30,1,22657630.91,22657630.91,,,,
6331,792,600,8,510,1,8,260,1.9,0.3,0,30,1,26736004.48,26736004.48,,,,
14523,1816,600,8,510,1,8,260,1.9,0.3,0.18,30,1,24528444.48,24528444.48,,,,
22715,2840,600,8,510,1,8,260,1.9,0.3,0.36,30,1,22657630.91,22657630.91,,,,
3259,408,600,8,510,1,8,260,2.1,0.15,0,30,1,26736004.48,26736004.48,,,,
11451,1432,600,8,510,1,8,260,2.1,0.15,0.18,30,1,24528444.48,24528444.48,,,,
19643,2456,600,8,510,1,8,260,2.1,0.15,0.36,30,1,22657630.91,22657630.91,,,,
7355,920,600,8,510,1,8,260,2.1,0.3,0,30,1,26736004.48,26736004.48,,,,
15547,1944,600,8,510,1,8,260,2.1,0.3,0.18,30,1,24528444.48,24528444.48,,,,
23739,2968,600,8,510,1,8,260,2.1,0.3,0.36,30,1,22657630.91,22657630.91,,,,
189,24,600,8,510,1,8,290,1.5,0.15,0,30,1,26736004.48,26736004.48,,,,
8381,1048,600,8,510,1,8,290,1.5,0.15,0.18,30,1,24528444.48,24528444.48,,,,
16573,2072,600,8,510,1,8,290,1.5,0.15,0.36,30,1,22657630.91,22657630.91,,,,
4285,536,600,8,510,1,8,290,1.5,0.3,0,30,1,26736004.48,26736004.48,,,,
12477,1560,600,8,510,1,8,290,1.5,0.3,0.18,30,1,24528444.48,24528444.48,,,,
20669,2584,600,8,510,1,8,290,1.5,0.3,0.36,30,1,22657630.91,22657630.91,,,,
1213,152,600,8,510,1,8,290,1.7,0.15,0,30,1,26736004.48,26736004.48,,,,
9405,1176,600,8,510,1,8,290,1.7,0.15,0.18,30,1,24528444.48,24528444.48,,,,
17597,2200,600,8,510,1,8,290,1.7,0.15,0.36,30,1,22657630.91,22657630.91,,,,
5309,664,600,8,510,1,8,290,1.7,0.3,0,30,1,26736004.48,26736004.48,,,,
13501,1688,600,8,510,1,8,290,1.7,0.3,0.18,30,1,24528444.48,24528444.48,,,,
21693,2712,600,8,510,1,8,290,1.7,0.3,0.36,30,1,22657630.91,22657630.91,,,,
2237,280,600,8,510,1,8,290,1.9,0.15,0,30,1,26736004.48,26736004.48,,,,
10429,1304,600,8,510,1,8,290,1.9,0.15,0.18,30,1,24528444.48,24528444.48,,,,
18621,2328,600,8,510,1,8,290,1.9,0.15,0.36,30,1,22657630.91,22657630.91,,,,
6333,792,600,8,510,1,8,290,1.9,0.3,0,30,1,26736004.48,26736004.48,,,,
14525,1816,600,8,510,1,8,290,1.9,0.3,0.18,30,1,24528444.48,24528444.48,,,,
22717,2840,600,8,510,1,8,290,1.9,0.3,0.36,30,1,22657630.91,22657630.91,,,,
3261,408,600,8,510,1,8,290,2.1,0.15,0,30,1,26736004.48,26736004.48,,,,
11453,1432,600,8,510,1,8,290,2.1,0.15,0.18,30,1,24528444.48,24528444.48,,,,
19645,2456,600,8,510,1,8,290,2.1,0.15,0.36,30,1,22657630.91,22657630.91,,,,
7357,920,600,8,510,1,8,290,2.1,0.3,0,30,1,26736004.48,26736004.48,,,,
15549,1944,600,8,510,1,8,290,2.1,0.3,0.18,30,1,24528444.48,24528444.48,,,,
23741,2968,600,8,510,1,8,290,2.1,0.3,0.36,30,1,22657630.91,22657630.91,,,,
191,24,600,8,510,1,8,320,1.5,0.15,0,30,1,26736004.48,26736004.48,,,,
8383,1048,600,8,510,1,8,320,1.5,0.15,0.18,30,1,24528444.48,24528444.48,,,,
16575,2072,600,8,510,1,8,320,1.5,0.15,0.36,30,1,22657630.91,22657630.91,,,,
4287,536,600,8,510,1,8,320,1.5,0.3,0,30,1,26736004.48,26736004.48,,,,
12479,1560,600,8,510,1,8,320,1.5,0.3,0.18,30,1,24528444.48,24528444.48,,,,
20671,2584,600,8,510,1,8,320,1.5,0.3,0.36,30,1,22657630.91,22657630.91,,,,
1215,152,600,8,510,1,8,320,1.7,0.15,0,30,1,26736004.48,26736004.48,,,,
9407,1176,600,8,510,1,8,320,1.7,0.15,0.18,30,1,24528444.48,24528444.48,,,,
17599,2200,600,8,510,1,8,320,1.7,0.15,0.36,30,1,22657630.91,22657630.91,,,,
5311,664,600,8,510,1,8,320,1.7,0.3,0,30,1,26736004.48,26736004.48,,,,
13503,1688,600,8,510,1,8,320,1.7,0.3,0.18,30,1,24528444.48,24528444.48,,,,
21695,2712,600,8,510,1,8,320,1.7,0.3,0.36,30,1,22657630.91,22657630.91,,,,
2239,280,600,8,510,1,8,320,1.9,0.15,0,30,1,26736004.48,26736004.48,,,,
10431,1304,600,8,510,1,8,320,1.9,0.15,0.18,30,1,24528444.48,24528444.48,,,,
18623,2328,600,8,510,1,8,320,1.9,0.15,0.36,30,1,22657630.91,22657630.91,,,,
6335,792,600,8,510,1,8,320,1.9,0.3,0,30,1,26736004.48,26736004.48,,,,
14527,1816,600,8,510,1,8,320,1.9,0.3,0.18,30,1,24528444.48,24528444.48,,,,
22719,2840,600,8,510,1,8,320,1.9,0.3,0.36,30,1,22657630.91,22657630.91,,,,
3263,408,600,8,510,1,8,320,2.1,0.15,0,30,1,26736004.48,26736004.48,,,,
11455,1432,600,8,510,1,8,320,2.1,0.15,0.18,30,1,24528444.48,24528444.48,,,,
19647,2456,600,8,510,1,8,320,2.1,0.15,0.36,30,1,22657630.91,22657630.91,,,,
7359,920,600,8,510,1,8,320,2.1,0.3,0,30,1,26736004.48,26736004.48,,,,
15551,1944,600,8,510,1,8,320,2.1,0.3,0.18,30,1,24528444.48,24528444.48,,,,
23743,2968,600,8,510,1,8,320,2.1,0.3,0.36,30,1,22657630.91,22657630.91,,,,
186,24,600,8,510,1,12,230,1.5,0.15,0,30,1,26736004.48,26736004.48,,,,
8378,1048,600,8,510,1,12,230,1.5,0.15,0.18,30,1,24528444.48,24528444.48,,,,
16570,2072,600,8,510,1,12,230,1.5,0.15,0.36,30,1,22657630.91,22657630.91,,,,
4282,536,600,8,510,1,12,230,1.5,0.3,0,30,1,26736004.48,26736004.48,,,,
12474,1560,600,8,510,1,12,230,1.5,0.3,0.18,30,1,24528444.48,24528444.48,,,,
20666,2584,600,8,510,1,12,230,1.5,0.3,0.36,30,1,22657630.91,22657630.91,,,,
1210,152,600,8,510,1,12,230,1.7,0.15,0,30,1,26736004.48,26736004.48,,,,
9402,1176,600,8,510,1,12,230,1.7,0.15,0.18,30,1,24528444.48,24528444.48,,,,
17594,2200,600,8,510,1,12,230,1.7,0.15,0.36,30,1,22657630.91,22657630.91,,,,
5306,664,600,8,510,1,12,230,1.7,0.3,0,30,1,26736004.48,26736004.48,,,,
13498,1688,600,8,510,1,12,230,1.7,0.3,0.18,30,1,24528444.48,24528444.48,,,,
21690,2712,600,8,510,1,12,230,1.7,0.3,0.36,30,1,22657630.91,22657630.91,,,,
2234,280,600,8,510,1,12,230,1.9,0.15,0,30,1,26736004.48,26736004.48,,,,
10426,1304,600,8,510,1,12,230,1.9,0.15,0.18,30,1,24528444.48,24528444.48,,,,
18618,2328,600,8,510,1,12,230,1.9,0.15,0.36,30,1,22657630.91,22657630.91,,,,
6330,792,600,8,510,1,12,230,1.9,0.3,0,30,1,26736004.48,26736004.48,,,,
14522,1816,600,8,510,1,12,230,1.9,0.3,0.18,30,1,24528444.48,24528444.48,,,,
22714,2840,600,8,510,1,12,230,1.9,0.3,0.36,30,1,22657630.91,22657630.91,,,,
3258,408,600,8,510,1,12,230,2.1,0.15,0,30,1,26736004.48,26736004.48,,,,
11450,1432,600,8,510,1,12,230,2.1,0.15,0.18,30,1,24528444.48,24528444.48,,,,
19642,2456,600,8,510,1,12,230,2.1,0.15,0.36,30,1,22657630.91,22657630.91,,,,
7354,920,600,8,510,1,12,230,2.1,0.3,0,30,1,26736004.48,26736004.48,,,,
15546,1944,600,8,510,1,12,230,2.1,0.3,0.18,30,1,24528444.48,24528444.48,,,,
23738,2968,600,8,510,1,12,230,2.1,0.3,0.36,30,1,22657630.91,22657630.91,,,,
188,24,600,8,510,1,12,260,1.5,0.15,0,30,1,26736004.48,26736004.48,,,,
8380,1048,600,8,510,1,12,260,1.5,0.15,0.18,30,1,24528444.48,24528444.48,,,,
16572,2072,600,8,510,1,12,260,1.5,0.15,0.36,30,1,22657630.91,22657630.91,,,,
4284,536,600,8,510,1,12,260,1.5,0.3,0,30,1,26736004.48,26736004.48,,,,
12476,1560,600,8,510,1,12,260,1.5,0.3,0.18,30,1,24528444.48,24528444.48,,,,
20668,2584,600,8,510,1,12,260,1.5,0.3,0.36,30,1,22657630.91,22657630.91,,,,
1212,152,600,8,510,1,12,260,1.7,0.15,0,30,1,26736004.48,26736004.48,,,,
9404,1176,600,8,510,1,12,260,1.7,0.15,0.18,30,1,24528444.48,24528444.48,,,,
17596,2200,600,8,510,1,12,260,1.7,0.15,0.36,30,1,22657630.91,22657630.91,,,,
5308,664,600,8,510,1,12,260,1.7,0.3,0,30,1,26736004.48,26736004.48,,,,
13500,1688,600,8,510,1,12,260,1.7,0.3,0.18,30,1,24528444.48,24528444.48,,,,
21692,2712,600,8,510,1,12,260,1.7,0.3,0.36,30,1,22657630.91,22657630.91,,,,
2236,280,600,8,510,1,12,260,1.9,0.15,0,30,1,26736004.48,26736004.48,,,,
10428,1304,600,8,510,1,12,260,1.9,0.15,0.18,30,1,24528444.48,24528444.48,,,,
18620,2328,600,8,510,1,12,260,1.9,0.15,0.36,30,1,22657630.91,22657630.91,,,,
6332,792,600,8,510,1,12,260,1.9,0.3,0,30,1,26736004.48,26736004.48,,,,
14524,1816,600,8,510,1,12,260,1.9,0.3,0.18,30,1,24528444.48,24528444.48,,,,
22716,2840,600,8,510,1,12,260,1.9,0.3,0.36,30,1,22657630.91,22657630.91,,,,
3260,408,600,8,510,1,12,260,2.1,0.15,0,30,1,26736004.48,26736004.48,,,,
11452,1432,600,8,510,1,12,260,2.1,0.15,0.18,30,1,24528444.48,24528444.48,,,,
19644,2456,600,8,510,1,12,260,2.1,0.15,0.36,30,1,22657630.91,22657630.91,,,,
7356,920,600,8,510,1,12,260,2.1,0.3,0,30,1,26736004.48,26736004.48,,,,
15548,1944,600,8,510,1,12,260,2.1,0.3,0.18,30,1,24528444.48,24528444.48,,,,
23740,2968,600,8,510,1,12,260,2.1,0.3,0.36,30,1,22657630.91,22657630.91,,,,
190,24,600,8,510,1,12,290,1.5,0.15,0,30,1,26736004.48,26736004.48,,,,
8382,1048,600,8,510,1,12,290,1.5,0.15,0.18,30,1,24528444.48,24528444.48,,,,
16574,2072,600,8,510,1,12,290,1.5,0.15,0.36,30,1,22657630.91,22657630.91,,,,
4286,536,600,8,510,1,12,290,1.5,0.3,0,30,1,26736004.48,26736004.48,,,,
12478,1560,600,8,510,1,12,290,1.5,0.3,0.18,30,1,24528444.48,24528444.48,,,,
20670,2584,600,8,510,1,12,290,1.5,0.3,0.36,30,1,22657630.91,22657630.91,,,,
1214,152,600,8,510,1,12,290,1.7,0.15,0,30,1,26736004.48,26736004.48,,,,
9406,1176,600,8,510,1,12,290,1.7,0.15,0.18,30,1,24528444.48,24528444.48,,,,
17598,2200,600,8,510,1,12,290,1.7,0.15,0.36,30,1,22657630.91,22657630.91,,,,
5310,664,600,8,510,1,12,290,1.7,0.3,0,30,1,26736004.48,26736004.48,,,,
13502,1688,600,8,510,1,12,290,1.7,0.3,0.18,30,1,24528444.48,24528444.48,,,,
21694,2712,600,8,510,1,12,290,1.7,0.3,0.36,30,1,22657630.91,22657630.91,,,,
2238,280,600,8,510,1,12,290,1.9,0.15,0,30,1,26736004.48,26736004.48,,,,
10430,1304,600,8,510,1,12,290,1.9,0.15,0.18,30,1,24528444.48,24528444.48,,,,
18622,2328,600,8,510,1,12,290,1.9,0.15,0.36,30,1,22657630.91,22657630.91,,,,
6334,792,600,8,510,1,12,290,1.9,0.3,0,30,1,26736004.48,26736004.48,,,,
14526,1816,600,8,510,1,12,290,1.9,0.3,0.18,30,1,24528444.48,24528444.48,,,,
22718,2840,600,8,510,1,12,290,1.9,0.3,0.36,30,1,22657630.91,22657630.91,,,,
3262,408,600,8,510,1,12,290,2.1,0.15,0,30,1,26736004.48,26736004.48,,,,
11454,1432,600,8,510,1,12,290,2.1,0.15,0.18,30,1,24528444.48,24528444.48,,,,
19646,2456,600,8,510,1,12,290,2.1,0.15,0.36,30,1,22657630.91,22657630.91,,,,
7358,920,600,8,510,1,12,290,2.1,0.3,0,30,1,26736004.48,26736004.48,,,,
15550,1944,600,8,510,1,12,290,2.1,0.3,0.18,30,1,24528444.48,24528444.48,,,,
23742,2968,600,8,510,1,12,290,2.1,0.3,0.36,30,1,22657630.91,22657630.91,,,,
192,24,600,8,510,1,12,320,1.5,0.15,0,30,1,26736004.48,26736004.48,,,,
8384,1048,600,8,510,1,12,320,1.5,0.15,0.18,30,1,24528444.48,24528444.48,,,,
16576,2072,600,8,510,1,12,320,1.5,0.15,0.36,30,1,22657630.91,22657630.91,,,,
4288,536,600,8,510,1,12,320,1.5,0.3,0,30,1,26736004.48,26736004.48,,,,
12480,1560,600,8,510,1,12,320,1.5,0.3,0.18,30,1,24528444.48,24528444.48,,,,
20672,2584,600,8,510,1,12,320,1.5,0.3,0.36,30,1,22657630.91,22657630.91,,,,
1216,152,600,8,510,1,12,320,1.7,0.15,0,30,1,26736004.48,26736004.48,,,,
9408,1176,600,8,510,1,12,320,1.7,0.15,0.18,30,1,24528444.48,24528444.48,,,,
17600,2200,600,8,510,1,12,320,1.7,0.15,0.36,30,1,22657630.91,22657630.91,,,,
5312,664,600,8,510,1,12,320,1.7,0.3,0,30,1,26736004.48,26736004.48,,,,
13504,1688,600,8,510,1,12,320,1.7,0.3,0.18,30,1,24528444.48,24528444.48,,,,
21696,2712,600,8,510,1,12,320,1.7,0.3,0.36,30,1,22657630.91,22657630.91,,,,
2240,280,600,8,510,1,12,320,1.9,0.15,0,30,1,26736004.48,26736004.48,,,,
10432,1304,600,8,510,1,12,320,1.9,0.15,0.18,30,1,24528444.48,24528444.48,,,,
18624,2328,600,8,510,1,12,320,1.9,0.15,0.36,30,1,22657630.91,22657630.91,,,,
6336,792,600,8,510,1,12,320,1.9,0.3,0,30,1,26736004.48,26736004.48,,,,
14528,1816,600,8,510,1,12,320,1.9,0.3,0.18,30,1,24528444.48,24528444.48,,,,
22720,2840,600,8,510,1,12,320,1.9,0.3,0.36,30,1,22657630.91,22657630.91,,,,
3264,408,600,8,510,1,12,320,2.1,0.15,0,30,1,26736004.48,26736004.48,,,,
11456,1432,600,8,510,1,12,320,2.1,0.15,0.18,30,1,24528444.48,24528444.48,,,,
19648,2456,600,8,510,1,12,320,2.1,0.15,0.36,30,1,22657630.91,22657630.91,,,,
7360,920,600,8,510,1,12,320,2.1,0.3,0,30,1,26736004.48,26736004.48,,,,
15552,1944,600,8,510,1,12,320,2.1,0.3,0.18,30,1,24528444.48,24528444.48,,,,
23744,2968,600,8,510,1,12,320,2.1,0.3,0.36,30,1,22657630.91,22657630.91,,,,
441,56,600,8,510,2,8,230,1.5,0.15,0,30,1,6985795.624,6985795.624,,,,
8633,1080,600,8,510,2,8,230,1.5,0.15,0.18,30,1,6684971.889,6684971.889,,,,
16825,2104,600,8,510,2,8,230,1.5,0.15,0.36,30,1,6408986.811,6408986.811,,,,
4537,568,600,8,510,2,8,230,1.5,0.3,0,30,1,6985795.624,6985795.624,,,,
12729,1592,600,8,510,2,8,230,1.5,0.3,0.18,30,1,6684971.889,6684971.889,,,,
20921,2616,600,8,510,2,8,230,1.5,0.3,0.36,30,1,6408986.811,6408986.811,,,,
1465,184,600,8,510,2,8,230,1.7,0.15,0,30,1,6985795.624,6985795.624,,,,
9657,1208,600,8,510,2,8,230,1.7,0.15,0.18,30,1,6684971.889,6684971.889,,,,
17849,2232,600,8,510,2,8,230,1.7,0.15,0.36,30,1,6408986.811,6408986.811,,,,
5561,696,600,8,510,2,8,230,1.7,0.3,0,30,1,6985795.624,6985795.624,,,,
13753,1720,600,8,510,2,8,230,1.7,0.3,0.18,30,1,6684971.889,6684971.889,,,,
21945,2744,600,8,510,2,8,230,1.7,0.3,0.36,30,1,6408986.811,6408986.811,,,,
2489,312,600,8,510,2,8,230,1.9,0.15,0,30,1,6985795.624,6985795.624,,,,
10681,1336,600,8,510,2,8,230,1.9,0.15,0.18,30,1,6684971.889,6684971.889,,,,
18873,2360,600,8,510,2,8,230,1.9,0.15,0.36,30,1,6408986.811,6408986.811,,,,
6585,824,600,8,510,2,8,230,1.9,0.3,0,30,1,6985795.624,6985795.624,,,,
14777,1848,600,8,510,2,8,230,1.9,0.3,0.18,30,1,6684971.889,6684971.889,,,,
22969,2872,600,8,510,2,8,230,1.9,0.3,0.36,30,1,6408986.811,6408986.811,,,,
3513,440,600,8,510,2,8,230,2.1,0.15,0,30,1,6985795.624,6985795.624,,,,
11705,1464,600,8,510,2,8,230,2.1,0.15,0.18,30,1,6684971.889,6684971.889,,,,
19897,2488,600,8,510,2,8,230,2.1,0.15,0.36,30,1,6408986.811,6408986.811,,,,
7609,952,600,8,510,2,8,230,2.1,0.3,0,30,1,6985795.624,6985795.624,,,,
15801,1976,600,8,510,2,8,230,2.1,0.3,0.18,30,1,6684971.889,6684971.889,,,,
23993,3000,600,8,510,2,8,230,2.1,0.3,0.36,30,1,6408986.811,6408986.811,,,,
443,56,600,8,510,2,8,260,1.5,0.15,0,30,1,6985795.624,6985795.624,,,,
8635,1080,600,8,510,2,8,260,1.5,0.15,0.18,30,1,6684971.889,6684971.889,,,,
16827,2104,600,8,510,2,8,260,1.5,0.15,0.36,30,1,6408986.811,6408986.811,,,,
4539,568,600,8,510,2,8,260,1.5,0.3,0,30,1,6985795.624,6985795.624,,,,
12731,1592,600,8,510,2,8,260,1.5,0.3,0.18,30,1,6684971.889,6684971.889,,,,
20923,2616,600,8,510,2,8,260,1.5,0.3,0.36,30,1,6408986.811,6408986.811,,,,
1467,184,600,8,510,2,8,260,1.7,0.15,0,30,1,6985795.624,6985795.624,,,,
9659,1208,600,8,510,2,8,260,1.7,0.15,0.18,30,1,6684971.889,6684971.889,,,,
17851,2232,600,8,510,2,8,260,1.7,0.15,0.36,30,1,6408986.811,6408986.811,,,,
5563,696,600,8,510,2,8,260,1.7,0.3,0,30,1,6985795.624,6985795.624,,,,
13755,1720,600,8,510,2,8,260,1.7,0.3,0.18,30,1,6684971.889,6684971.889,,,,
21947,2744,600,8,510,2,8,260,1.7,0.3,0.36,30,1,6408986.811,6408986.811,,,,
2491,312,600,8,510,2,8,260,1.9,0.15,0,30,1,6985795.624,6985795.624,,,,
10683,1336,600,8,510,2,8,260,1.9,0.15,0.18,30,1,6684971.889,6684971.889,,,,
18875,2360,600,8,510,2,8,260,1.9,0.15,0.36,30,1,6408986.811,6408986.811,,,,
6587,824,600,8,510,2,8,260,1.9,0.3,0,30,1,6985795.624,6985795.624,,,,
14779,1848,600,8,510,2,8,260,1.9,0.3,0.18,30,1,6684971.889,6684971.889,,,,
22971,2872,600,8,510,2,8,260,1.9,0.3,0.36,30,1,6408986.811,6408986.811,,,,
3515,440,600,8,510,2,8,260,2.1,0.15,0,30,1,6985795.624,6985795.624,,,,
11707,1464,600,8,510,2,8,260,2.1,0.15,0.18,30,1,6684971.889,6684971.889,,,,
19899,2488,600,8,510,2,8,260,2.1,0.15,0.36,30,1,6408986.811,6408986.811,,,,
7611,952,600,8,510,2,8,260,2.1,0.3,0,30,1,6985795.624,6985795.624,,,,
15803,1976,600,8,510,2,8,260,2.1,0.3,0.18,30,1,6684971.889,6684971.889,,,,
23995,3000,600,8,510,2,8,260,2.1,0.3,0.36,30,1,6408986.811,6408986.811,,,,
445,56,600,8,510,2,8,290,1.5,0.15,0,30,1,6985795.624,6985795.624,,,,
8637,1080,600,8,510,2,8,290,1.5,0.15,0.18,30,1,6684971.889,6684971.889,,,,
16829,2104,600,8,510,2,8,290,1.5,0.15,0.36,30,1,6408986.811,6408986.811,,,,
4541,568,600,8,510,2,8,290,1.5,0.3,0,30,1,6985795.624,6985795.624,,,,
12733,1592,600,8,510,2,8,290,1.5,0.3,0.18,30,1,6684971.889,6684971.889,,,,
20925,2616,600,8,510,2,8,290,1.5,0.3,0.36,30,1,6408986.811,6408986.811,,,,
1469,184,600,8,510,2,8,290,1.7,0.15,0,30,1,6985795.624,6985795.624,,,,
9661,1208,600,8,510,2,8,290,1.7,0.15,0.18,30,1,6684971.889,6684971.889,,,,
17853,2232,600,8,510,2,8,290,1.7,0.15,0.36,30,1,6408986.811,6408986.811,,,,
5565,696,600,8,510,2,8,290,1.7,0.3,0,30,1,6985795.624,6985795.624,,,,
13757,1720,600,8,510,2,8,290,1.7,0.3,0.18,30,1,6684971.889,6684971.889,,,,
21949,2744,600,8,510,2,8,290,1.7,0.3,0.36,30,1,6408986.811,6408986.811,,,,
2493,312,600,8,510,2,8,290,1.9,0.15,0,30,1,6985795.624,6985795.624,,,,
10685,1336,600,8,510,2,8,290,1.9,0.15,0.18,30,1,6684971.889,6684971.889,,,,
18877,2360,600,8,510,2,8,290,1.9,0.15,0.36,30,1,6408986.811,6408986.811,,,,
6589,824,600,8,510,2,8,290,1.9,0.3,0,30,1,6985795.624,6985795.624,,,,
14781,1848,600,8,510,2,8,290,1.9,0.3,0.18,30,1,6684971.889,6684971.889,,,,
